Date,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],Memory usage [GB],Memory capacity provisioned [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],Label,Memory usage [KB],Count
6/22/2011,4,11703.99824,83.87865405,0,67108864,0,0.6,0,1,0,0,1
6/23/2011,4,11703.99824,70.22398944,0,67108864,0,0.533333333,0,1,0,0,1
6/24/2011,4,11703.99824,74.12532219,0,67108864,0,0.533333333,0,1,0,0,1
6/25/2011,4,11703.99824,70.22398944,0,67108864,0,0.533333333,0,1,0,0,1
6/26/2011,4,11703.99824,68.27332307,0,67108864,0,0.533333333,0,1,0,0,1
6/27/2011,4,11703.99824,64.37199032,0,67108864,0,0.533333333,0,1,0,0,1
6/28/2011,4,11703.99824,60.47065757,0,67108864,0,0.8,0,1.066666667,0,0,1
6/29/2011,4,11703.99824,58.5199912,0,67108864,0,0.533333333,0,1,0,0,1
6/30/2011,4,11703.99824,62.42132395,0,67108864,0,0.6,0,1,0,0,1
7/1/2011,4,11703.99824,58.5199912,0,67108864,0,0.533333333,0,1,0,0,1
7/2/2011,4,11703.99824,60.47065757,0.223696,67108864,0,1,0,1.066666667,0,223696,1
7/3/2011,4,11703.99824,62.42132395,0,67108864,0,0.533333333,0,1,0,0,1
7/4/2011,4,11703.99824,60.47065757,0,67108864,0,0.533333333,0,1,0,0,1
7/5/2011,4,11703.99824,62.42132395,0,67108864,0,0.866666667,0,1.066666667,0,0,1
7/6/2011,4,11703.99824,85.82932043,0.7605664,67108864,0,3.8,0,1,0,760566.4,1
7/7/2011,4,11703.99824,83.87865405,0,67108864,0,0.4,0,1,0,0,1
7/8/2011,4,11703.99824,66.32265669,0,67108864,0,0.6,0,1,0,0,1
7/9/2011,4,11703.99824,68.27332307,0,67108864,0,0.333333333,0,1,0,0,1
7/10/2011,4,11703.99824,70.22398944,0,67108864,0,0.333333333,0,1,0,0,1
7/11/2011,4,11703.99824,68.27332307,0.1342176,67108864,0,0.4,0,1,0,134217.6,1
7/12/2011,4,11703.99824,70.22398944,0,67108864,8.466666667,3.333333333,0.066666667,1.066666667,0,0,1
7/13/2011,4,11703.99824,70.22398944,0,67108864,0,0.6,0,1,0,0,1
7/14/2011,4,11703.99824,83.87865405,0,67108864,0,0.466666667,0,1,0,0,1
7/15/2011,4,11703.99824,68.27332307,0,67108864,0,0.333333333,0,1,0,0,1
7/16/2011,4,11703.99824,76.07598856,0,67108864,0,0.333333333,0,1,0,0,1
7/17/2011,4,11703.99824,70.22398944,0,67108864,0,0.466666667,0,1,0,0,1
7/18/2011,4,11703.99824,78.02665493,0,67108864,0,0.466666667,0,1,0,0,1
7/19/2011,4,11703.99824,70.22398944,0.1342176,67108864,0,0.333333333,0,1,0,134217.6,1
7/20/2011,4,11703.99824,79.97732131,0,67108864,0,0.333333333,0,1,0,0,1
7/21/2011,4,11703.99824,72.17465581,0,67108864,0,0.6,0,1,0,0,1
7/22/2011,4,11703.99824,79.97732131,0,67108864,0,0.666666667,0,1,0,0,1
7/23/2011,4,11703.99824,70.22398944,0,67108864,0,0.333333333,0,1,0,0,1
7/24/2011,4,11703.99824,79.97732131,0,67108864,0,0.333333333,0,1,0,0,1
7/25/2011,4,11703.99824,72.17465581,0,67108864,0,1.133333333,0.066666667,1.066666667,0,0,1
7/26/2011,4,11703.99824,72.17465581,0,67108864,0,0.4,0,1,0,0,1
7/27/2011,4,11703.99824,72.17465581,0,67108864,0,0.333333333,0,1,0,0,1
7/28/2011,4,11703.99824,76.07598856,0,67108864,0,0.333333333,0,1,0,0,1
7/29/2011,4,11703.99824,78.02665493,0,67108864,0,0.733333333,0,1,0,0,1
7/30/2011,4,11703.99824,70.22398944,0,67108864,0,0.333333333,0,1,0,0,1
7/31/2011,4,11703.99824,66.32265669,0,67108864,0,0.466666667,0,1,0,0,1
8/1/2011,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
8/2/2011,4,11703.99824,68.27332307,0,67108864,0,0.666666667,0,1,0,0,1
8/3/2011,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
8/4/2011,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,1,0,0,1
8/5/2011,4,11703.99824,68.27332307,0,67108864,0,0.8,0,1,0,0,1
8/6/2011,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
8/7/2011,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,1,0,0,1
8/8/2011,4,11703.99824,60.47065757,0,67108864,0,0.666666667,0,1,0,0,1
8/9/2011,4,11703.99824,62.42132395,0,67108864,0,0.8,0,1,0,0,1
8/10/2011,4,11703.99824,64.37199032,0,67108864,0,14.33333333,0,1,0,0,1
8/11/2011,4,11703.99824,60.47065757,0,67108864,0,0.666666667,0,1,0,0,1
8/12/2011,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
8/13/2011,4,11703.99824,62.42132395,0.1789568,67108864,0,0.666666667,0,1,0,178956.8,1
8/14/2011,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,1,0,0,1
8/15/2011,4,11703.99824,64.37199032,0.1789568,67108864,0,0.666666667,0,1,0,178956.8,1
8/16/2011,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
8/17/2011,4,11703.99824,79.97732131,0,67108864,0,0.666666667,0,1,0,0,1
8/18/2011,4,11703.99824,62.42132395,0,67108864,0,0.8,0,1,0,0,1
8/19/2011,4,11703.99824,76.07598856,0,67108864,0,0.666666667,0,1,0,0,1
8/20/2011,4,11703.99824,79.97732131,0,67108864,0,1.2,0,1.066666667,0,0,1
8/21/2011,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,1,0,0,1
8/22/2011,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
8/23/2011,4,11703.99824,68.27332307,0.2684352,67108864,0,0.666666667,0,1,0,268435.2,1
8/24/2011,4,11703.99824,76.07598856,0,67108864,0,0.666666667,0,1,0,0,1
8/25/2011,4,11703.99824,66.32265669,0,67108864,0,0.6,0,1,0,0,1
8/26/2011,4,11703.99824,78.02665493,0,67108864,0,1.4,0,1,0,0,1
8/27/2011,4,11703.99824,148.2506444,0.6263488,67108864,131.3333333,21.4,0,1.4,1,626348.8,1
8/28/2011,4,11703.99824,81.92798768,0,67108864,0,0.8,0,1,0,0,1
8/29/2011,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
8/30/2011,4,11703.99824,79.97732131,0,67108864,0,0.4,0,1,0,0,1
8/31/2011,4,11703.99824,87.7799868,0,67108864,0,0.466666667,0,1,0,0,1
9/1/2011,4,11703.99824,74.12532219,0,67108864,0,0.466666667,0,1,0,0,1
9/2/2011,4,11703.99824,64.37199032,0,67108864,0,0.6,0,1,0,0,1
9/3/2011,4,11703.99824,81.92798768,0,67108864,0,0.333333333,0,1.066666667,0,0,1
9/4/2011,4,11703.99824,81.92798768,0,67108864,0,0.333333333,0,1,0,0,1
9/5/2011,4,11703.99824,76.07598856,0,67108864,0,0.466666667,0,1,0,0,1
9/6/2011,4,11703.99824,66.32265669,0.1342176,67108864,0,0.533333333,0,1,0,134217.6,1
9/7/2011,4,11703.99824,78.02665493,0,67108864,0,1.466666667,0,1.066666667,0,0,1
9/8/2011,4,11703.99824,74.12532219,0,67108864,0,0.533333333,0,1,0,0,1
9/9/2011,4,11703.99824,74.12532219,0.3131744,67108864,0.066666667,0.933333333,0,1,0,313174.4,1
9/10/2011,4,11703.99824,62.42132395,0,67108864,0,0.4,0,1,0,0,1
9/11/2011,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
9/12/2011,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
9/13/2011,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
9/14/2011,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,1,0,0,1
9/15/2011,4,11703.99824,81.92798768,0,67108864,0,1.066666667,0,1,0,0,1
9/16/2011,4,11703.99824,60.47065757,0,67108864,0,0.666666667,0,1,0,0,1
9/17/2011,4,11703.99824,62.42132395,0,67108864,0.066666667,1.266666667,0,0.933333333,0,0,1
9/18/2011,4,11703.99824,62.42132395,0,67108864,0,1.333333333,0,1,0,0,1
9/19/2011,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,1,0,0,1
9/20/2011,4,11703.99824,58.5199912,0,67108864,0,0.666666667,0,1,0,0,1
9/21/2011,4,11703.99824,60.47065757,0,67108864,0,0.666666667,0,1,0,0,1
9/22/2011,4,11703.99824,62.42132395,0,67108864,0,0.666666667,0,1,0,0,1
9/23/2011,4,11703.99824,78.02665493,0,67108864,0,0.666666667,0,1,0,0,1
9/24/2011,4,11703.99824,62.42132395,0,67108864,0,0.666666667,0,1,0,0,1
9/25/2011,4,11703.99824,68.27332307,0,67108864,0,0.666666667,0,1,0,0,1
9/26/2011,4,11703.99824,66.32265669,0.2684352,67108864,0,0.666666667,0,1,0,268435.2,1
9/27/2011,4,11703.99824,70.22398944,0.1342176,67108864,0,0.666666667,0,0.933333333,0,134217.6,1
9/28/2011,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,1,0,0,1
9/29/2011,4,11703.99824,70.22398944,0.2684352,67108864,0,0.666666667,0,1,0,268435.2,1
9/30/2011,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
10/1/2011,4,11703.99824,78.02665493,0,67108864,0,0.666666667,0,1,0,0,1
10/2/2011,4,11703.99824,68.27332307,0,67108864,0,0.733333333,0,1,0,0,1
10/3/2011,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
10/4/2011,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,1,0,0,1
10/5/2011,4,11703.99824,76.07598856,0,67108864,0,0.6,0,1,0,0,1
10/6/2011,4,11703.99824,81.92798768,0,67108864,0,0.866666667,0,1.066666667,0,0,1
10/7/2011,4,11703.99824,78.02665493,0,67108864,0,0.6,0,0.933333333,0,0,1
10/8/2011,4,11703.99824,70.22398944,0,67108864,0,0.533333333,0,1,0,0,1
10/9/2011,4,11703.99824,74.12532219,0,67108864,0,1.333333333,0,1.066666667,0,0,1
10/10/2011,4,11703.99824,64.37199032,0,67108864,0,0.6,0,1,0,0,1
10/11/2011,4,11703.99824,72.17465581,0,67108864,0,0.733333333,0,1,0,0,1
10/12/2011,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
10/13/2011,4,11703.99824,74.12532219,0,67108864,0,1.333333333,0,1,0,0,1
10/14/2011,4,11703.99824,64.37199032,0,67108864,0,0.4,0,1,0,0,1
10/15/2011,4,11703.99824,74.12532219,0,67108864,0,0.533333333,0,1,0,0,1
10/16/2011,4,11703.99824,74.12532219,0,67108864,0,0.6,0,1,0,0,1
10/17/2011,4,11703.99824,68.27332307,0,67108864,0,1.333333333,0,1,0,0,1
10/18/2011,4,11703.99824,146.299978,0.4026528,67108864,131.3333333,21.6,0,1.4,1,402652.8,1
10/19/2011,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,0.933333333,0,0,1
10/20/2011,4,11703.99824,68.27332307,0,67108864,0,0.666666667,0,1,0,0,1
10/21/2011,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
10/22/2011,4,11703.99824,60.47065757,0,67108864,0,1.2,0,1.066666667,0,0,1
10/23/2011,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
10/24/2011,4,11703.99824,62.42132395,0,67108864,0,1.4,0,1,0,0,1
10/25/2011,4,11703.99824,74.12532219,0,67108864,0,0.6,0,0.933333333,0,0,1
10/26/2011,4,11703.99824,68.27332307,0,67108864,0,0.666666667,0,1,0,0,1
10/27/2011,4,11703.99824,66.32265669,0.4026528,67108864,0,0.666666667,0,1,0,402652.8,1
10/28/2011,4,11703.99824,58.5199912,0.1342176,67108864,0,0.6,0,1,0,134217.6,1
10/29/2011,4,11703.99824,64.37199032,0,67108864,0,0.6,0,1,0,0,1
10/30/2011,4,11703.99824,60.47065757,0,67108864,0,0.533333333,0,1,0,0,1
10/31/2011,4,11703.99824,62.42132395,0,67108864,0,0.533333333,0,1,0,0,1
11/1/2011,4,11703.99824,62.42132395,0,67108864,0,0.533333333,0,1,0,0,1
11/2/2011,4,11703.99824,64.37199032,0,67108864,0,0.533333333,0,1,0,0,1
11/3/2011,4,11703.99824,74.12532219,0.1342176,67108864,0,0.533333333,0,1,0,134217.6,1
11/4/2011,4,11703.99824,68.27332307,0,67108864,0,0.6,0,1,0,0,1
11/5/2011,4,11703.99824,68.27332307,0.1342176,67108864,0,0.533333333,0,1,0,134217.6,1
11/6/2011,4,11703.99824,74.12532219,0,67108864,0,0.533333333,0,1,0,0,1
11/7/2011,4,11703.99824,70.22398944,0,67108864,0,0.6,0,1,0,0,1
11/8/2011,4,11703.99824,70.22398944,0,67108864,0,1,0,1.066666667,0,0,1
11/9/2011,4,11703.99824,68.27332307,0,67108864,0,0.533333333,0,1,0,0,1
11/10/2011,4,11703.99824,78.02665493,0,67108864,0,1.066666667,0,1.066666667,0,0,1
11/11/2011,4,11703.99824,74.12532219,0.1342176,67108864,0,0.533333333,0,1,0,134217.6,1
11/12/2011,4,11703.99824,70.22398944,0,67108864,0,0.533333333,0,1,0,0,1
11/13/2011,4,11703.99824,72.17465581,0,67108864,0,0.6,0,1,0,0,1
11/14/2011,4,11703.99824,74.12532219,0,67108864,0,0.533333333,0,1,0,0,1
11/15/2011,4,11703.99824,78.02665493,0,67108864,0,0.533333333,0,1,0,0,1
11/16/2011,4,11703.99824,76.07598856,0,67108864,0,0.6,0,1,0,0,1
11/17/2011,4,11703.99824,76.07598856,0,67108864,0,0.533333333,0,1,0,0,1
11/18/2011,4,11703.99824,74.12532219,0,67108864,0,0.533333333,0,1,0,0,1
11/19/2011,4,11703.99824,72.17465581,0,67108864,0,0.533333333,0,1,0,0,1
11/20/2011,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
11/21/2011,4,11703.99824,74.12532219,0,67108864,0,0.933333333,0,1,0,0,1
11/22/2011,4,11703.99824,66.32265669,0,67108864,0,0.533333333,0,1,0,0,1
11/23/2011,4,11703.99824,74.12532219,0,67108864,0,0.4,0,1,0,0,1
11/24/2011,4,11703.99824,66.32265669,0,67108864,0,1,0,1.066666667,0,0,1
11/25/2011,4,11703.99824,81.92798768,0,67108864,0,0.6,0,1,0,0,1
11/26/2011,4,11703.99824,70.22398944,0,67108864,0,0.333333333,0,1,0,0,1
11/27/2011,4,11703.99824,68.27332307,0,67108864,0,0.333333333,0,1,0,0,1
11/28/2011,4,11703.99824,62.42132395,0,67108864,0,0.933333333,0,1.066666667,0,0,1
11/29/2011,4,11703.99824,58.5199912,0,67108864,0,0.6,0,1,0,0,1
11/30/2011,4,11703.99824,62.42132395,0,67108864,0,0.333333333,0,1,0,0,1
12/1/2011,4,11703.99824,66.32265669,0,67108864,0,0.333333333,0,1,0,0,1
12/2/2011,4,11703.99824,66.32265669,0.223696,67108864,0,0.933333333,0,1,0,223696,1
12/3/2011,4,11703.99824,72.17465581,0,67108864,0,0.6,0,1,0,0,1
12/4/2011,4,11703.99824,60.47065757,0,67108864,0,0.6,0,1,0,0,1
12/5/2011,4,11703.99824,60.47065757,0,67108864,0,0.533333333,0,1,0,0,1
12/6/2011,4,11703.99824,60.47065757,0,67108864,0,0.533333333,0,1,0,0,1
12/7/2011,4,11703.99824,64.78999026,0,67108864,0,0.571428571,0,1,0,0,1
12/8/2011,4,11703.99824,62.42132395,0,67108864,0,0.533333333,0,1,0,0,1
12/9/2011,4,11703.99824,79.97732131,0.9842624,67108864,0,3.533333333,0,1,0,984262.4,1
12/10/2011,4,11703.99824,79.97732131,0,67108864,0,0.533333333,0,1,0,0,1
12/11/2011,4,11703.99824,81.92798768,0,67108864,0,0.533333333,0,1,0,0,1
12/12/2011,4,11703.99824,70.22398944,0,67108864,0,1.6,0,1,0,0,1
12/13/2011,4,11703.99824,74.12532219,0.1342176,67108864,0,0.533333333,0,1,0,134217.6,1
12/14/2011,4,11703.99824,70.22398944,0,67108864,0,1.533333333,0.066666667,1.066666667,0,0,1
12/15/2011,4,11703.99824,76.07598856,0,67108864,0,0.533333333,0,1,0,0,1
12/16/2011,4,11703.99824,66.32265669,0.0447392,67108864,0,0.533333333,0,1,0,44739.2,1
12/17/2011,4,11703.99824,70.22398944,0,67108864,0,0.733333333,0,1,0,0,1
12/18/2011,4,11703.99824,66.32265669,0.1342176,67108864,0,0.666666667,0,1,0,134217.6,1
12/19/2011,4,11703.99824,81.92798768,0,67108864,0,0.933333333,0,1.066666667,0,0,1
12/20/2011,4,11703.99824,76.07598856,0,67108864,0,1.2,0,1,0,0,1
12/21/2011,4,11703.99824,68.27332307,0,67108864,0,0.533333333,0,1,0,0,1
12/22/2011,4,11703.99824,70.22398944,0,67108864,0,1,0,1,0,0,1
12/23/2011,4,11703.99824,78.02665493,0,67108864,0,0.533333333,0,1,0,0,1
12/24/2011,4,11703.99824,74.12532219,0,67108864,0,0.533333333,0,1,0,0,1
12/25/2011,4,11703.99824,78.02665493,0,67108864,0,1.066666667,0,1.066666667,0,0,1
12/26/2011,4,11703.99824,83.87865405,0,67108864,0,1.2,0,1.066666667,0,0,1
12/27/2011,4,11703.99824,76.07598856,0.1342176,67108864,0,0.533333333,0,1,0,134217.6,1
12/28/2011,4,11703.99824,83.87865405,0,67108864,0,0.8,0,1,0,0,1
12/29/2011,4,11703.99824,81.50998774,0,67108864,0,0.285714286,0,1,0,0,1
12/30/2011,4,11703.99824,66.32265669,0,67108864,0,0.333333333,0,1,0,0,1
12/31/2011,4,11703.99824,74.12532219,0,67108864,0,0.733333333,0,1,0,0,1
1/1/2012,4,11703.99824,68.27332307,0,67108864,0,0.4,0,1,0,0,1
1/2/2012,4,11703.99824,70.22398944,0,67108864,0,0.333333333,0,1,0,0,1
1/3/2012,4,11703.99824,74.12532219,0,67108864,0,0.333333333,0,1,0,0,1
1/4/2012,4,11703.99824,68.27332307,0,67108864,0,0.6,0,1,0,0,1
1/5/2012,4,11703.99824,64.37199032,0,67108864,0,0.4,0,1,0,0,1
1/6/2012,4,11703.99824,64.37199032,0,67108864,0,0.333333333,0,1,0,0,1
1/7/2012,4,11703.99824,60.47065757,0,67108864,0,0.333333333,0,1,0,0,1
1/8/2012,4,11703.99824,68.27332307,0,67108864,0,0.6,0,1,0,0,1
1/9/2012,4,11703.99824,66.32265669,0,67108864,0,0.533333333,0,1,0,0,1
1/10/2012,4,11703.99824,66.87998994,0,67108864,0,0.285714286,0,1,0,0,1
1/11/2012,4,11703.99824,66.32265669,0,67108864,0,0.4,0,1,0,0,1
1/12/2012,4,11703.99824,71.05998931,0,67108864,0,0.428571429,0,1,0,0,1
1/13/2012,4,11703.99824,72.17465581,0,67108864,0,0.333333333,0,1,0,0,1
1/14/2012,4,11703.99824,68.27332307,0,67108864,0,0.333333333,0,1,0,0,1
1/15/2012,4,11703.99824,62.69999057,0,67108864,0,0.285714286,0,1,0,0,1
1/16/2012,4,11703.99824,68.96998963,0,67108864,0,0.357142857,0,1,0,0,1
1/17/2012,4,11703.99824,66.32265669,0,67108864,0,0.8,0,1.066666667,0,0,1
1/18/2012,4,11703.99824,64.37199032,0,67108864,0,0.333333333,0,1,0,0,1
1/19/2012,4,11703.99824,64.37199032,0,67108864,0,0.333333333,0,1,0,0,1
1/20/2012,4,11703.99824,68.27332307,0,67108864,0,0.533333333,0,1,0,0,1
1/21/2012,4,11703.99824,70.22398944,0,67108864,0,0.333333333,0,1,0,0,1
1/22/2012,4,11703.99824,68.27332307,0,67108864,0,0.466666667,0,1,0,0,1
1/23/2012,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
1/24/2012,4,11703.99824,68.27332307,0.5816096,67108864,0,0.933333333,0,1,0,581609.6,1
1/25/2012,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
1/26/2012,4,11703.99824,81.92798768,0,67108864,0,0.666666667,0,1,0,0,1
1/27/2012,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
1/28/2012,4,11703.99824,79.41998806,0.095869714,67108864,0,0.571428571,0,1,0,95869.71429,1
1/29/2012,4,11703.99824,66.87998994,0,67108864,0,0.642857143,0,1,0,0,1
1/30/2012,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,1,0,0,1
1/31/2012,4,11703.99824,76.07598856,0,67108864,0,0.666666667,0,1,0,0,1
2/1/2012,4,11703.99824,71.05998931,0,67108864,0,0.571428571,0,1,0,0,1
2/2/2012,4,11703.99824,85.68998711,0.143804571,67108864,0,0.714285714,0,1,0,143804.5714,1
2/3/2012,4,11703.99824,83.87865405,0,67108864,0,1.2,0,1.066666667,0,0,1
2/4/2012,4,11703.99824,85.82932043,0.3579136,67108864,0,0.666666667,0,1,0,357913.6,1
2/5/2012,4,11703.99824,76.07598856,0,67108864,0,3.466666667,0,1,0,0,1
2/6/2012,4,11703.99824,74.12532219,0.1342176,67108864,0,0.666666667,0,1,0,134217.6,1
2/7/2012,4,11703.99824,64.37199032,0.0894784,67108864,0,0.666666667,0,1,0,89478.4,1
2/8/2012,4,11703.99824,85.82932043,0,67108864,0,0.666666667,0,1,0,0,1
2/9/2012,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
2/10/2012,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
2/11/2012,4,11703.99824,60.47065757,0,67108864,0,0.733333333,0,1,0,0,1
2/12/2012,4,11703.99824,81.92798768,0,67108864,0,0.666666667,0,1,0,0,1
2/13/2012,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,1,0,0,1
2/14/2012,4,11703.99824,68.27332307,0,67108864,0,0.866666667,0,1,0,0,1
2/15/2012,4,11703.99824,64.37199032,0,67108864,0,0.8,0,1,0,0,1
2/16/2012,4,11703.99824,78.02665493,0,67108864,0,0.666666667,0,1,0,0,1
2/17/2012,4,11703.99824,70.22398944,0,67108864,0,1.266666667,0,1.066666667,0,0,1
2/18/2012,4,11703.99824,78.02665493,0.5368704,67108864,0,0.533333333,0,1,0,536870.4,1
2/19/2012,4,11703.99824,60.47065757,0,67108864,0,0.533333333,0,1,0,0,1
2/20/2012,4,11703.99824,79.97732131,0.0894784,67108864,0,0.6,0,1,0,89478.4,1
2/21/2012,4,11703.99824,60.47065757,0,67108864,0,0.666666667,0,1,0,0,1
2/22/2012,4,11703.99824,62.42132395,0,67108864,0,0.6,0,1,0,0,1
2/23/2012,4,11703.99824,62.42132395,0,67108864,0,1.133333333,0,1.066666667,0,0,1
2/24/2012,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
2/25/2012,4,11703.99824,64.37199032,0,67108864,0,0.6,0,1,0,0,1
2/26/2012,4,11703.99824,66.32265669,0,67108864,0,0.6,0,1,0,0,1
2/27/2012,4,11703.99824,66.32265669,0.0894784,67108864,0,0.733333333,0,1,0,89478.4,1
2/28/2012,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
2/29/2012,4,11703.99824,66.32265669,0,67108864,0,1,0.066666667,1.066666667,0,0,1
3/1/2012,4,11703.99824,83.87865405,0,67108864,0,0.733333333,0,1,0,0,1
3/2/2012,4,11703.99824,70.22398944,0.1342176,67108864,0,1.066666667,0.066666667,1,0,134217.6,1
3/3/2012,4,11703.99824,83.87865405,0,67108864,0,0.666666667,0,1,0,0,1
3/4/2012,4,11703.99824,62.42132395,0,67108864,0,0.6,0,1,0,0,1
3/5/2012,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
3/6/2012,4,11703.99824,72.17465581,0,67108864,0,14.26666667,0,1,0,0,1
3/7/2012,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
3/8/2012,4,11703.99824,66.32265669,0,67108864,0,1,0,1.066666667,0,0,1
3/9/2012,4,11703.99824,66.32265669,0,67108864,0,0.733333333,0,1,0,0,1
3/10/2012,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
3/11/2012,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
3/12/2012,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
3/13/2012,4,11703.99824,76.07598856,0.1342176,67108864,0,1.133333333,0,1,0,134217.6,1
3/14/2012,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
3/15/2012,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
3/16/2012,4,11703.99824,76.07598856,0.1342176,67108864,0,0.666666667,0,1,0,134217.6,1
3/17/2012,4,11703.99824,83.87865405,0,67108864,0,1.8,0,1,0,0,1
3/18/2012,4,11703.99824,87.7799868,0,67108864,0,0.666666667,0,1,0,0,1
3/19/2012,4,11703.99824,78.02665493,0,67108864,0,1.6,0,1,0,0,1
3/20/2012,4,11703.99824,83.87865405,0,67108864,0,0.666666667,0,0.933333333,0,0,1
3/21/2012,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,1,0,0,1
3/22/2012,4,11703.99824,66.32265669,0,67108864,0,0.6,0,1,0,0,1
3/23/2012,4,11703.99824,68.27332307,0,67108864,0,0.666666667,0,1,0,0,1
3/24/2012,4,11703.99824,70.22398944,0,67108864,0,1.066666667,0,1,0,0,1
3/25/2012,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
3/26/2012,4,11703.99824,81.92798768,0,67108864,0,0.533333333,0,1,0,0,1
3/27/2012,4,11703.99824,66.32265669,0,67108864,0,0.6,0,1,0,0,1
3/28/2012,4,11703.99824,66.32265669,0,67108864,0,0.6,0,1,0,0,1
3/29/2012,4,11703.99824,68.27332307,0,67108864,0,0.666666667,0,1,0,0,1
3/30/2012,4,11703.99824,78.02665493,0.1342176,67108864,0,0.466666667,0,1,0,134217.6,1
3/31/2012,4,11703.99824,70.22398944,0.9395232,67108864,0,3.2,0,1,0,939523.2,1
4/1/2012,4,11703.99824,81.92798768,0,67108864,0,0.6,0,1,0,0,1
4/2/2012,4,11703.99824,78.02665493,0,67108864,0,0.666666667,0,1,0,0,1
4/3/2012,4,11703.99824,79.97732131,0,67108864,0,0.533333333,0,1,0,0,1
4/4/2012,4,11703.99824,66.32265669,0,67108864,0,0.6,0,1,0,0,1
4/5/2012,4,11703.99824,79.97732131,0,67108864,0,0.666666667,0,1,0,0,1
4/6/2012,4,11703.99824,72.17465581,0,67108864,0,0.933333333,0,1,0,0,1
4/7/2012,4,11703.99824,81.92798768,0,67108864,0,0.8,0.066666667,1.066666667,0,0,1
4/8/2012,4,11703.99824,83.87865405,0,67108864,0,0.666666667,0,1,0,0,1
4/9/2012,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
4/10/2012,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
4/11/2012,4,11703.99824,76.07598856,0.1342176,67108864,0,0.666666667,0,1,0,134217.6,1
4/12/2012,4,11703.99824,70.22398944,0,67108864,0,0.6,0,1,0,0,1
4/13/2012,4,11703.99824,79.97732131,0,67108864,0,0.666666667,0,1,0,0,1
4/14/2012,4,11703.99824,66.32265669,0,67108864,0,0.6,0,1,0,0,1
4/15/2012,4,11703.99824,68.27332307,0,67108864,0,0.533333333,0,1,0,0,1
4/16/2012,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
4/17/2012,4,11703.99824,64.37199032,0,67108864,0,0.533333333,0,1,0,0,1
